image_path,brisque_score,noise_estimate,quality_class
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0062632.jpg,26.664306640625,0.0009690210578468068,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0010441.jpg,21.810791015625,0.0012674918520646373,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0064559.jpg,25.8209228515625,0.000759221844622455,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0054226.jpg,49.57574462890625,0.0002660147429805175,medium
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0067798.jpg,18.39178466796875,0.0012674918520646401,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_6017985.jpg,-13.768310546875,0.001864433440500379,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0028779.jpg,5.066162109375,0.0021130550380437365,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0029969.jpg,13.397705078125,0.0016221781760386333,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0071118.jpg,15.24365234375,0.0009690210578467967,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0060238.jpg,27.4891357421875,0.001090148690077646,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0062407.jpg,49.91925048828125,0.0007267657933850796,medium
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0011167.jpg,16.39886474609375,0.001323707381820821,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0009884.jpg,26.36865234375,0.0007267657933850949,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_1037315.jpg,14.4351806640625,0.0014535315867701913,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0025533.jpg,36.63726806640625,0.0009278684338908891,medium
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0070070.jpg,23.23724365234375,0.0017520023809880537,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0062265.jpg,48.02362060546875,0.0007267657933850196,medium
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0058947.jpg,15.9971923828125,0.0012999479033019617,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_4730066.jpg,29.9383544921875,0.0015248100223265594,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0055315.jpg,47.99481201171875,0.0004346613322489411,medium
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0026548.jpg,7.641845703125,0.0016308747487572609,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0065471.jpg,22.7205810546875,0.001412378962814291,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0058837.jpg,11.43927001953125,0.0014187452958959658,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0032832.jpg,18.2373046875,0.0016071152702384387,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_6081091.jpg,24.1162109375,0.0012912513305834653,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0029695.jpg,17.65191650390625,0.001622178176038628,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0026108.jpg,20.22320556640625,0.0013886194842954523,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0009942.jpg,39.40838623046875,0.0015010505438078192,medium
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0064448.jpg,17.47125244140625,0.0015271402619634175,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0055443.jpg,18.52288818359375,0.0010252365876029913,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0032319.jpg,11.3919677734375,0.0014448350140516496,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0068152.jpg,20.32586669921875,0.0012350358008272613,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0060240.jpg,30.7159423828125,0.00039583894792993255,medium
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0072259.jpg,33.548583984375,0.000774284750422688,medium
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0033594.jpg,9.4791259765625,0.0017757618595068503,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0025535.jpg,17.80108642578125,0.0013799229115769656,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0028228.jpg,11.48199462890625,0.006209965295010699,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_4608846.jpg,22.2152099609375,0.0013561634330582133,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0053886.jpg,10.2261962890625,0.0013324039545393573,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0070623.jpg,29.947021484375,0.001299947903302011,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0072717.jpg,29.46307373046875,0.0007267657933851167,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0057196.jpg,25.58905029296875,0.0016783937057947892,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_7070020.jpg,21.8682861328125,0.0014448350140516466,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0056281.jpg,65.5975341796875,0.0005969415884356879,low
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0062390.jpg,8.06207275390625,0.0016870902785133144,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0069591.jpg,18.77001953125,0.0012912513305834558,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0024438.jpg,12.39727783203125,0.0015659626462825038,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0030363.jpg,20.83477783203125,0.0015984186975198265,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0073245.jpg,17.0550537109375,0.0014297721082514037,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0033163.jpg,10.77593994140625,0.0018232808165444018,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0033925.jpg,16.742919921875,0.0018557368677817575,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0031848.jpg,22.0078125,0.0020591697479244403,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0028252.jpg,16.20172119140625,0.0020093205512500063,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0064692.jpg,53.675872802734375,0.0001060647264305801,low
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0032391.jpg,12.73797607421875,0.0024289189776987023,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0064874.jpg,17.909912109375,0.0010402994934031811,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0060668.jpg,27.9346923828125,0.0009927805363656058,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0057734.jpg,20.31451416015625,0.0012825547578648696,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0066854.jpg,31.567413330078125,0.0008478934256159753,medium
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0024657.jpg,3.536376953125,0.0012912513305834454,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0010853.jpg,14.48321533203125,0.0016870902785133654,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_3451676.jpg,15.1087646484375,0.0017195463297507074,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0025399.jpg,23.6134033203125,0.0012350358008272582,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0072121.jpg,28.09771728515625,0.0013973160570140343,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0026251.jpg,21.923095703125,0.0016546342272760648,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0026545.jpg,9.8626708984375,0.002558743182648111,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0029748.jpg,17.58856201171875,0.0014923539710892594,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0032658.jpg,12.660888671875,0.0017844584322253753,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0058531.jpg,16.32196044921875,0.0012112763223085033,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_5043429.jpg,22.03485107421875,0.00148598763800756,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0010587.jpg,28.0589599609375,0.0009690210578467768,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0063795.jpg,21.234375,0.0012587952793460804,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_1589997.jpg,26.141357421875,0.0013561634330581352,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0067842.jpg,18.79400634765625,0.0007980442289414833,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0033580.jpg,17.9130859375,0.001453531586770204,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_6067133.jpg,13.81817626953125,0.001258795279346147,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_1197692.jpg,-7.7861328125,0.003359117651226464,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_7074321.jpg,13.68817138671875,0.0009690210578468221,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0062020.jpg,9.864013671875,0.001855736867781797,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0069620.jpg,31.18548583984375,0.0011139081685964474,medium
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0030489.jpg,17.12109375,0.001477291065288991,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0029172.jpg,22.61810302734375,0.0018968894917376522,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0026084.jpg,28.11688232421875,0.001873130013218826,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0009982.jpg,17.44012451171875,0.0017108497570321787,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0028590.jpg,16.31207275390625,0.0019293455429750294,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0063598.jpg,25.1934814453125,0.0015335065950451623,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0027067.jpg,20.1209716796875,0.0018169144834627594,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0032095.jpg,21.05572509765625,0.0016546342272760039,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_8430465.jpg,23.736572265625,0.0011139081685964693,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0027762.jpg,17.15740966796875,0.0012674918520646824,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0067515.jpg,34.826904296875,0.0009927805363655984,medium
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0069494.jpg,70.48025512695312,0.00013619053803109627,low
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_6509682.jpg,19.01605224609375,0.0015659626462825149,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0028127.jpg,9.63934326171875,0.002381400020661107,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0033255.jpg,17.51605224609375,0.0015833557917195775,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0063212.jpg,25.58203125,0.0010339331603215181,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0070553.jpg,24.74847412109375,0.0008954123826535204,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0053725.jpg,24.22027587890625,0.0009041089553720856,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0033227.jpg,25.46820068359375,0.0014535315867701861,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_6581411.jpg,20.25213623046875,0.0014210755355328446,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_4736149.jpg,33.47576904296875,0.002727389771916593,medium
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0072631.jpg,30.89654541015625,0.0006618536909103631,medium
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0029330.jpg,17.6181640625,0.0014535315867702358,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0059435.jpg,11.3873291015625,0.0011788202710711264,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0067308.jpg,39.205169677734375,0.0006380942123915835,medium
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0033489.jpg,8.60931396484375,0.0017705606462435812,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0024764.jpg,32.51019287109375,0.0008154373743786149,medium
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0068769.jpg,13.86346435546875,0.0015984186975198614,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0057342.jpg,47.6822509765625,0.0007267657933850937,medium
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0031588.jpg,4.3800048828125,0.002517590558692189,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0010006.jpg,-8.1583251953125,0.0016308747487572613,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0062352.jpg,34.301513671875,0.00038714237521141954,medium
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0030049.jpg,13.2291259765625,0.0017195463297507221,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0030309.jpg,28.69140625,0.0013474668603395753,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0030333.jpg,13.36669921875,0.0021217516107622744,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0025060.jpg,0.2965087890625,0.0015335065950451386,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0032017.jpg,23.8194580078125,0.0024851345074548507,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0009870.jpg,16.7138671875,0.001379922911576931,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0032771.jpg,17.7333984375,0.001719546329750678,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0033493.jpg,6.99285888671875,0.0020829292264432577,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0026733.jpg,15.49127197265625,0.0020504731752059254,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_6442221.jpg,14.44085693359375,0.0008067408016600811,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0034222.jpg,18.5516357421875,0.0015010505438077567,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_3301163.jpg,32.1143798828125,0.0013086444760205818,medium
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_1078563.jpg,11.782958984375,0.0015659626462824986,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_3965087.jpg,15.4871826171875,0.001468594492570436,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0053696.jpg,21.8177490234375,0.0014772910652889812,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_1484659.jpg,15.59375,0.0015897221248013123,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0060744.jpg,35.38238525390625,0.0010252365876028836,medium
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0063225.jpg,22.7969970703125,0.0011139081685964016,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0064213.jpg,12.70562744140625,0.0030757097628088593,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0024914.jpg,21.4215087890625,0.0014772910652889907,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0059769.jpg,36.84466552734375,0.0006943097421477501,medium
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0072221.jpg,22.27081298828125,0.0012912513305834523,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_2147395.jpg,40.37286376953125,0.0008154373743786122,medium
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_3436033.jpg,13.756591796875,0.0008391968528973989,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0055354.jpg,54.12762451171875,0.0007592218446224736,low
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0029116.jpg,19.77349853515625,0.001421075535532807,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0061403.jpg,44.82421875,0.0001535836834681972,medium
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0031377.jpg,13.71624755859375,0.0020267136966870165,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_8531942.jpg,15.56134033203125,0.0014535315867702254,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0062458.jpg,50.389434814453125,0.0005969415884357591,low
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0071208.jpg,31.22027587890625,0.0012112763223085246,medium
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0073115.jpg,16.4127197265625,0.0012976176636650928,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0025279.jpg,24.05108642578125,0.0012587952793460964,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0053541.jpg,65.17095947265625,0.0005494226313981026,low
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0025092.jpg,13.5526123046875,0.0015659626462824943,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0033265.jpg,13.80078125,0.0016546342272760275,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0011224.jpg,11.56573486328125,0.001299947903302043,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0025546.jpg,16.35467529296875,0.0017346092355509546,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0068252.jpg,33.06866455078125,0.0010576926388402902,medium
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0011387.jpg,25.25689697265625,0.0010165400148844112,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0055249.jpg,54.728759765625,1.5054172561368596e-18,low
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0031163.jpg,17.4010009765625,0.0021629042347181987,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0026137.jpg,13.09503173828125,0.0016783937057947512,high
/mnt/c/Users/frdnp/Desktop/Projects/dermoscopic-melanoma-classification/data/raw/train/images/ISIC_0066524.jpg,19.9632568359375,0.0008154373743785846,high
